sale_id,sale_date,year,month,quarter,season,customer_id,district,customer_type,equipment,quantity,unit_price,gross_amount,discount_pct,discount_amount,net_revenue,payment_mode,delivery_status
S01051,2023-09-15,2023,9,Q3,Kharif Peak,C0329,Gopalganj,Dealer,Tawa (Plough),1,37656,37656,2,753.12,36902.88,UPI,Delivered
S01052,2024-12-11,2024,12,Q4,Rabi Peak,C0037,Muzaffarpur,Farmer,Rotavator,1,96490,96490,5,4824.5,91665.5,Cash,Delivered
S01053,2024-05-08,2024,5,Q2,Off-Season,C0305,Bhagalpur,Farmer,Rotavator,1,86156,86156,2,1723.12,84432.88,UPI,Delivered
S01054,2023-08-27,2023,8,Q3,Kharif Peak,C0087,Gopalganj,Dealer,Zero Till Seed Drill,3,212357,637071,0,0.0,637071.0,UPI,Delivered
S01055,2023-11-13,2023,11,Q4,Rabi Prep,C0056,Gopalganj,Farmer,Cultivator,1,63082,63082,2,1261.64,61820.36,Cash,Delivered
S01056,2023-10-31,2023,10,Q4,Rabi Prep,C0015,East Champaran,Cooperative,Rotavator,1,109625,109625,0,0.0,109625.0,EMI/Finance,Delivered
S01057,2024-03-30,2024,3,Q1,Off-Season,C0131,Gopalganj,Farmer,Threshing Machine,1,76541,76541,0,0.0,76541.0,Bank Transfer,Delivered
S01058,2024-02-29,2024,2,Q1,Off-Season,C0135,Chapra (Saran),Farmer,Threshing Machine,1,73904,73904,0,0.0,73904.0,Bank Transfer,Delivered
S01059,2023-07-30,2023,7,Q3,Kharif Prep,C0330,Madhubani,Farmer,Zero Till Seed Drill,3,207163,621489,5,31074.45,590414.55,Bank Transfer,Delivered
S01060,2024-01-26,2024,1,Q1,Rabi Peak,C0303,Patna,Farmer,Zero Till Seed Drill,1,144057,144057,0,0.0,144057.0,EMI/Finance,Delivered
S01061,2023-07-17,2023,7,Q3,Kharif Prep,C0348,Purnia,Farmer,Rotavator,2,94275,188550,0,0.0,188550.0,Cash,Delivered
S01062,2023-07-29,2023,7,Q3,Kharif Prep,C0080,Begusarai,Cooperative,Cultivator,1,40122,40122,0,0.0,40122.0,Cash,Delivered
S01063,2024-03-10,2024,3,Q1,Off-Season,C0089,Siwan,Farmer,Rotavator,1,101316,101316,2,2026.32,99289.68,EMI/Finance,Delivered
S01064,2024-05-07,2024,5,Q2,Off-Season,C0002,Gopalganj,Dealer,Rotavator,1,108565,108565,0,0.0,108565.0,UPI,Delivered
S01065,2024-03-19,2024,3,Q1,Off-Season,C0322,Gopalganj,Dealer,Tawa (Plough),2,44856,89712,0,0.0,89712.0,Bank Transfer,Delivered
S01066,2023-03-27,2023,3,Q1,Off-Season,C0311,Gopalganj,Farmer,Tawa (Plough),1,27837,27837,0,0.0,27837.0,Bank Transfer,Delivered
S01067,2024-04-19,2024,4,Q2,Off-Season,C0061,Gopalganj,Farmer,Cultivator,1,53561,53561,2,1071.22,52489.78,Cash,Delivered
S01068,2024-04-25,2024,4,Q2,Off-Season,C0311,Gopalganj,Farmer,Rotavator,1,97427,97427,5,4871.35,92555.65,Bank Transfer,Delivered
S01069,2024-02-19,2024,2,Q1,Off-Season,C0136,Vaishali,Dealer,Tawa (Plough),2,30931,61862,0,0.0,61862.0,UPI,Delivered
S01070,2024-08-25,2024,8,Q3,Kharif Peak,C0175,East Champaran,Dealer,Rotavator,1,142999,142999,8,11439.92,131559.08,UPI,Delivered
S01071,2023-07-18,2023,7,Q3,Kharif Prep,C0135,Chapra (Saran),Farmer,Tawa (Plough),1,26364,26364,5,1318.2,25045.8,Cash,Delivered
S01072,2024-10-12,2024,10,Q4,Rabi Prep,C0175,East Champaran,Dealer,Threshing Machine,1,58781,58781,8,4702.48,54078.520000000004,Bank Transfer,Delivered
S01073,2023-02-05,2023,2,Q1,Off-Season,C0122,Siwan,Farmer,Tawa (Plough),1,29842,29842,2,596.84,29245.16,Bank Transfer,Delivered
S01074,2023-09-25,2023,9,Q3,Kharif Peak,C0258,Patna,Farmer,Threshing Machine,1,64657,64657,2,1293.14,63363.86,EMI/Finance,Delivered
S01075,2023-01-13,2023,1,Q1,Rabi Peak,C0001,Darbhanga,Farmer,Rotavator,1,91049,91049,8,7283.92,83765.08,UPI,Delivered
S01076,2023-03-24,2023,3,Q1,Off-Season,C0298,Bhagalpur,Cooperative,Zero Till Seed Drill,1,144749,144749,0,0.0,144749.0,UPI,Delivered
S01077,2024-05-27,2024,5,Q2,Off-Season,C0230,Bhagalpur,Cooperative,Tawa (Plough),2,39577,79154,2,1583.08,77570.92,Bank Transfer,Delivered
S01078,2023-04-02,2023,4,Q2,Off-Season,C0007,West Champaran,Farmer,Rotavator,1,122526,122526,0,0.0,122526.0,Cash,Delivered
S01079,2024-02-12,2024,2,Q1,Off-Season,C0330,Madhubani,Farmer,Threshing Machine,3,55420,166260,5,8313.0,157947.0,Cash,Delivered
S01080,2024-12-14,2024,12,Q4,Rabi Peak,C0149,Chapra (Saran),Farmer,Harvester,1,668545,668545,2,13370.9,655174.1,Cash,Delivered
S01081,2024-12-21,2024,12,Q4,Rabi Peak,C0167,Gopalganj,Farmer,Rotavator,1,116881,116881,8,9350.48,107530.52,UPI,Delivered
S01082,2023-07-10,2023,7,Q3,Kharif Prep,C0056,Gopalganj,Farmer,Rotavator,1,134146,134146,5,6707.3,127438.7,Cash,Delivered
S01083,2024-02-23,2024,2,Q1,Off-Season,C0337,Gopalganj,Farmer,Harvester,1,777376,777376,2,15547.52,761828.48,Cash,Delivered
S01084,2023-05-08,2023,5,Q2,Off-Season,C0176,Gopalganj,Cooperative,Cultivator,1,57423,57423,0,0.0,57423.0,UPI,Delivered
S01085,2023-01-10,2023,1,Q1,Rabi Peak,C0310,Araria,Farmer,Rotavator,2,134269,268538,2,5370.76,263167.24,Bank Transfer,Delivered
S01086,2023-08-05,2023,8,Q3,Kharif Peak,C0075,Gopalganj,Dealer,Zero Till Seed Drill,1,120951,120951,0,0.0,120951.0,EMI/Finance,Delivered
S01087,2024-05-12,2024,5,Q2,Off-Season,C0017,Chapra (Saran),Farmer,Harvester,1,626700,626700,0,0.0,626700.0,Bank Transfer,Delivered
S01088,2023-11-19,2023,11,Q4,Rabi Prep,C0318,Chapra (Saran),Farmer,Tawa (Plough),1,29836,29836,0,0.0,29836.0,Cash,Delivered
S01089,2023-12-05,2023,12,Q4,Rabi Peak,C0197,Gopalganj,Farmer,Tawa (Plough),1,18101,18101,2,362.02,17738.98,Bank Transfer,Delivered
S01090,2023-05-23,2023,5,Q2,Off-Season,C0168,Samastipur,Farmer,Rotavator,1,93054,93054,0,0.0,93054.0,Bank Transfer,Delivered
S01091,2024-01-13,2024,1,Q1,Rabi Peak,C0051,Gopalganj,Farmer,Harvester,1,809758,809758,0,0.0,809758.0,UPI,Delivered
S01092,2024-10-15,2024,10,Q4,Rabi Prep,C0217,Gopalganj,Farmer,Tawa (Plough),1,44627,44627,2,892.54,43734.46,EMI/Finance,Pending
S01093,2023-11-30,2023,11,Q4,Rabi Prep,C0162,East Champaran,Farmer,Threshing Machine,1,70306,70306,0,0.0,70306.0,UPI,Delivered
S01094,2024-03-14,2024,3,Q1,Off-Season,C0015,East Champaran,Cooperative,Tawa (Plough),3,33601,100803,5,5040.15,95762.85,EMI/Finance,Delivered
S01095,2023-10-28,2023,10,Q4,Rabi Prep,C0292,Gopalganj,Farmer,Threshing Machine,1,64382,64382,5,3219.1,61162.9,Bank Transfer,Delivered
S01097,2024-04-23,2024,4,Q2,Off-Season,C0043,Gopalganj,Farmer,Rotavator,2,114247,228494,0,0.0,228494.0,UPI,Delivered
S01098,2023-06-24,2023,6,Q2,Kharif Prep,C0292,Gopalganj,Farmer,Tawa (Plough),1,39618,39618,0,0.0,39618.0,EMI/Finance,Delivered
S01099,2023-12-01,2023,12,Q4,Rabi Peak,C0186,Darbhanga,Farmer,Tawa (Plough),1,43110,43110,2,862.2,42247.8,Bank Transfer,Pending
S01100,2024-11-17,2024,11,Q4,Rabi Prep,C0112,Bhagalpur,Farmer,Rotavator,2,93896,187792,2,3755.84,184036.16,UPI,Delivered
S01101,2023-12-07,2023,12,Q4,Rabi Peak,C0037,Muzaffarpur,Farmer,Tawa (Plough),1,36873,36873,2,737.46,36135.54,UPI,Delivered
S01102,2024-01-26,2024,1,Q1,Rabi Peak,C0087,Gopalganj,Dealer,Threshing Machine,2,91824,183648,0,0.0,183648.0,Cash,Delivered
S01103,2023-10-25,2023,10,Q4,Rabi Prep,C0047,Madhubani,Farmer,Rotavator,1,90841,90841,2,1816.82,89024.18,Cash,Pending
S01104,2024-08-09,2024,8,Q3,Kharif Peak,C0318,Chapra (Saran),Farmer,Cultivator,2,55537,111074,2,2221.48,108852.52,Cash,Delivered
S01105,2024-07-02,2024,7,Q3,Kharif Prep,C0196,Samastipur,Farmer,Rotavator,2,110437,220874,0,0.0,220874.0,UPI,Delivered
S01106,2023-05-10,2023,5,Q2,Off-Season,C0006,Patna,Farmer,Zero Till Seed Drill,1,198855,198855,0,0.0,198855.0,Cash,Delivered
S01107,2023-11-20,2023,11,Q4,Rabi Prep,C0215,Bhagalpur,Farmer,Rotavator,1,104452,104452,0,0.0,104452.0,UPI,Delivered
S01108,2023-05-30,2023,5,Q2,Off-Season,C0273,Siwan,Farmer,Threshing Machine,1,57250,57250,0,0.0,57250.0,EMI/Finance,Delivered
S01109,2024-12-24,2024,12,Q4,Rabi Peak,C0294,Chapra (Saran),Farmer,Zero Till Seed Drill,1,202716,202716,0,0.0,202716.0,Bank Transfer,Delivered
S01110,2023-12-08,2023,12,Q4,Rabi Peak,C0115,Chapra (Saran),Cooperative,Rotavator,1,131973,131973,2,2639.46,129333.54,Bank Transfer,Delivered
S01112,2024-11-06,2024,11,Q4,Rabi Prep,C0094,Madhubani,Farmer,Tawa (Plough),3,23216,69648,0,0.0,69648.0,Cash,Delivered
S01113,2023-12-23,2023,12,Q4,Rabi Peak,C0003,Vaishali,Farmer,Tawa (Plough),1,30814,30814,2,616.28,30197.72,Cash,Delivered
S01114,2024-12-18,2024,12,Q4,Rabi Peak,C0085,Darbhanga,Cooperative,Tawa (Plough),1,30903,30903,0,0.0,30903.0,Bank Transfer,Delivered
S01115,2023-02-25,2023,2,Q1,Off-Season,C0074,Darbhanga,Farmer,Tawa (Plough),1,41251,41251,2,825.02,40425.98,UPI,Delivered
S01116,2024-05-09,2024,5,Q2,Off-Season,C0058,Samastipur,Cooperative,Cultivator,1,44491,44491,5,2224.55,42266.45,Cash,Delivered
S01117,2024-01-06,2024,1,Q1,Rabi Peak,C0043,Gopalganj,Farmer,Threshing Machine,1,92727,92727,5,4636.35,88090.65,EMI/Finance,Delivered
S01118,2024-03-13,2024,3,Q1,Off-Season,C0118,Samastipur,Cooperative,Threshing Machine,2,66024,132048,0,0.0,132048.0,EMI/Finance,Delivered
S01119,2023-02-23,2023,2,Q1,Off-Season,C0098,Vaishali,Dealer,Rotavator,1,118779,118779,2,2375.58,116403.42,EMI/Finance,Delivered
S01120,2024-02-18,2024,2,Q1,Off-Season,C0152,Chapra (Saran),Farmer,Cultivator,1,42785,42785,0,0.0,42785.0,Bank Transfer,Pending
S01121,2024-10-30,2024,10,Q4,Rabi Prep,C0178,Muzaffarpur,Farmer,Threshing Machine,1,60872,60872,5,3043.6,57828.4,Bank Transfer,Delivered
S01122,2024-10-30,2024,10,Q4,Rabi Prep,C0180,Vaishali,Farmer,Harvester,1,456083,456083,0,0.0,456083.0,UPI,Delivered
S01123,2024-06-05,2024,6,Q2,Kharif Prep,C0173,Chapra (Saran),Farmer,Cultivator,1,73459,73459,2,1469.18,71989.82,Cash,Delivered
S01124,2024-08-30,2024,8,Q3,Kharif Peak,C0061,Gopalganj,Farmer,Rotavator,3,116731,350193,2,7003.86,343189.14,Cash,Delivered
S01125,2023-11-30,2023,11,Q4,Rabi Prep,C0047,Madhubani,Farmer,Rotavator,1,144564,144564,0,0.0,144564.0,UPI,Delivered
S01126,2024-02-08,2024,2,Q1,Off-Season,C0055,Muzaffarpur,Dealer,Zero Till Seed Drill,1,190309,190309,0,0.0,190309.0,Cash,Delivered
S01127,2024-07-05,2024,7,Q3,Kharif Prep,C0115,Chapra (Saran),Cooperative,Threshing Machine,1,63132,63132,0,0.0,63132.0,Bank Transfer,Delivered
S01128,2024-09-05,2024,9,Q3,Kharif Peak,C0058,Samastipur,Cooperative,Threshing Machine,1,55348,55348,5,2767.4,52580.6,Cash,Delivered
S01129,2023-07-31,2023,7,Q3,Kharif Prep,C0269,Vaishali,Farmer,Threshing Machine,1,60755,60755,5,3037.75,57717.25,Cash,Pending
S01130,2024-06-02,2024,6,Q2,Kharif Prep,C0253,Muzaffarpur,Dealer,Cultivator,1,70679,70679,10,7067.9,63611.1,Bank Transfer,Delivered
S01131,2023-02-17,2023,2,Q1,Off-Season,C0017,Chapra (Saran),Farmer,Tawa (Plough),2,35021,70042,0,0.0,70042.0,UPI,Delivered
S01132,2024-05-17,2024,5,Q2,Off-Season,C0219,Samastipur,Farmer,Threshing Machine,2,89253,178506,10,17850.6,160655.4,UPI,Delivered
S01133,2024-12-05,2024,12,Q4,Rabi Peak,C0173,Chapra (Saran),Farmer,Rotavator,1,138724,138724,0,0.0,138724.0,Cash,Delivered
S01134,2023-08-09,2023,8,Q3,Kharif Peak,C0335,Samastipur,Farmer,Tawa (Plough),1,37731,37731,2,754.62,36976.38,Cash,Delivered
S01135,2024-03-08,2024,3,Q1,Off-Season,C0084,Gopalganj,Dealer,Rotavator,1,101709,101709,2,2034.18,99674.82,Cash,Delivered
S01137,2024-12-14,2024,12,Q4,Rabi Peak,C0043,Gopalganj,Farmer,Threshing Machine,1,79388,79388,2,1587.76,77800.24,UPI,Delivered
S01138,2023-06-07,2023,6,Q2,Kharif Prep,C0235,Siwan,Farmer,Cultivator,1,63418,63418,8,5073.44,58344.56,Cash,Delivered
S01139,2024-06-28,2024,6,Q2,Kharif Prep,C0007,West Champaran,Farmer,Rotavator,1,120937,120937,0,0.0,120937.0,Cash,Delivered
S01140,2023-10-07,2023,10,Q4,Rabi Prep,C0221,Darbhanga,Farmer,Rotavator,1,137304,137304,0,0.0,137304.0,UPI,Pending
S01141,2024-01-23,2024,1,Q1,Rabi Peak,C0083,Vaishali,Dealer,Tawa (Plough),2,43648,87296,0,0.0,87296.0,Bank Transfer,Delivered
S01142,2024-05-16,2024,5,Q2,Off-Season,C0134,Patna,Farmer,Rotavator,1,107865,107865,5,5393.25,102471.75,UPI,Delivered
S01143,2023-02-19,2023,2,Q1,Off-Season,C0331,Muzaffarpur,Farmer,Rotavator,1,134274,134274,0,0.0,134274.0,Bank Transfer,Pending
S01144,2024-06-28,2024,6,Q2,Kharif Prep,C0187,Sitamarhi,Farmer,Zero Till Seed Drill,1,172776,172776,0,0.0,172776.0,Cash,Delivered
S01145,2023-06-09,2023,6,Q2,Kharif Prep,C0316,Sitamarhi,Farmer,Threshing Machine,1,64350,64350,2,1287.0,63063.0,Cash,Delivered
S01146,2024-01-15,2024,1,Q1,Rabi Peak,C0114,Darbhanga,Farmer,Threshing Machine,1,71325,71325,0,0.0,71325.0,UPI,Delivered
S01147,2023-12-29,2023,12,Q4,Rabi Peak,C0011,West Champaran,Dealer,Tawa (Plough),1,34457,34457,8,2756.56,31700.44,UPI,Delivered
S01148,2023-08-23,2023,8,Q3,Kharif Peak,C0218,Darbhanga,Farmer,Cultivator,2,40697,81394,0,0.0,81394.0,Cash,Delivered
S01149,2023-03-23,2023,3,Q1,Off-Season,C0284,Muzaffarpur,Farmer,Rotavator,2,100731,201462,0,0.0,201462.0,Cash,Delivered
S01150,2024-07-21,2024,7,Q3,Kharif Prep,C0047,Madhubani,Farmer,Tawa (Plough),1,44487,44487,8,3558.96,40928.04,UPI,Delivered
S01151,2023-05-20,2023,5,Q2,Off-Season,C0336,Vaishali,Farmer,Harvester,1,720014,720014,2,14400.28,705613.72,UPI,Delivered
S01152,2023-01-15,2023,1,Q1,Rabi Peak,C0010,Gopalganj,Dealer,Threshing Machine,1,55477,55477,2,1109.54,54367.46,Bank Transfer,Delivered
S01153,2024-11-08,2024,11,Q4,Rabi Prep,C0152,Chapra (Saran),Farmer,Tawa (Plough),3,44979,134937,8,10794.96,124142.04000000001,Bank Transfer,Delivered
S01154,2024-04-04,2024,4,Q2,Off-Season,C0250,Muzaffarpur,Farmer,Tawa (Plough),2,40102,80204,5,4010.2,76193.8,EMI/Finance,Delivered
S01155,2024-01-11,2024,1,Q1,Rabi Peak,C0079,Gopalganj,Farmer,Tawa (Plough),1,34832,34832,0,0.0,34832.0,UPI,Delivered
S01156,2023-04-26,2023,4,Q2,Off-Season,C0104,Bhagalpur,Dealer,Cultivator,1,51368,51368,5,2568.4,48799.6,EMI/Finance,Delivered
S01157,2024-05-09,2024,5,Q2,Off-Season,C0108,West Champaran,Dealer,Cultivator,1,48963,48963,2,979.26,47983.74,UPI,Delivered
S01158,2024-10-20,2024,10,Q4,Rabi Prep,C0035,Chapra (Saran),Farmer,Zero Till Seed Drill,2,124643,249286,5,12464.3,236821.7,Bank Transfer,Delivered
S01159,2023-01-07,2023,1,Q1,Rabi Peak,C0141,West Champaran,Dealer,Threshing Machine,1,76531,76531,0,0.0,76531.0,Cash,Delivered
S01160,2024-02-16,2024,2,Q1,Off-Season,C0280,Vaishali,Farmer,Cultivator,1,41641,41641,0,0.0,41641.0,UPI,Delivered
S01161,2024-02-25,2024,2,Q1,Off-Season,C0135,Chapra (Saran),Farmer,Rotavator,1,116943,116943,5,5847.15,111095.85,Cash,Delivered
S01163,2024-11-03,2024,11,Q4,Rabi Prep,C0233,Araria,Farmer,Tawa (Plough),1,23302,23302,2,466.04,22835.96,Cash,Delivered
S01164,2024-12-27,2024,12,Q4,Rabi Peak,C0123,Gopalganj,Farmer,Rotavator,1,97423,97423,0,0.0,97423.0,UPI,Delivered
S01165,2023-02-02,2023,2,Q1,Off-Season,C0183,Muzaffarpur,Dealer,Rotavator,2,98041,196082,8,15686.56,180395.44,EMI/Finance,Delivered
S01166,2024-05-15,2024,5,Q2,Off-Season,C0025,Vaishali,Farmer,Zero Till Seed Drill,1,209356,209356,0,0.0,209356.0,Bank Transfer,Delivered
S01167,2024-05-28,2024,5,Q2,Off-Season,C0253,Muzaffarpur,Dealer,Threshing Machine,1,80483,80483,8,6438.64,74044.36,Bank Transfer,Delivered
S01168,2023-12-19,2023,12,Q4,Rabi Peak,C0105,Siwan,Farmer,Zero Till Seed Drill,1,209710,209710,2,4194.2,205515.8,Cash,Pending
S01169,2023-01-09,2023,1,Q1,Rabi Peak,C0129,Gopalganj,Farmer,Harvester,1,601763,601763,0,0.0,601763.0,UPI,Delivered
S01170,2024-06-07,2024,6,Q2,Kharif Prep,C0076,Darbhanga,Farmer,Rotavator,1,103424,103424,5,5171.2,98252.8,EMI/Finance,Delivered
S01171,2024-03-15,2024,3,Q1,Off-Season,C0244,Gopalganj,Cooperative,Rotavator,1,131298,131298,0,0.0,131298.0,Bank Transfer,Delivered
S01172,2023-07-13,2023,7,Q3,Kharif Prep,C0108,West Champaran,Dealer,Tawa (Plough),1,37372,37372,0,0.0,37372.0,Cash,Delivered
S01173,2023-10-08,2023,10,Q4,Rabi Prep,C0111,Muzaffarpur,Farmer,Tawa (Plough),1,22790,22790,2,455.8,22334.2,Cash,Delivered
S01174,2024-02-22,2024,2,Q1,Off-Season,C0116,Vaishali,Farmer,Zero Till Seed Drill,1,211771,211771,0,0.0,211771.0,Cash,Delivered
S01175,2024-06-06,2024,6,Q2,Kharif Prep,C0269,Vaishali,Farmer,Harvester,1,477082,477082,0,0.0,477082.0,Cash,Delivered
S01176,2024-03-04,2024,3,Q1,Off-Season,C0347,Chapra (Saran),Farmer,Cultivator,1,38116,38116,0,0.0,38116.0,Bank Transfer,Delivered
S01177,2023-10-20,2023,10,Q4,Rabi Prep,C0171,West Champaran,Cooperative,Harvester,1,767992,767992,0,0.0,767992.0,EMI/Finance,Delivered
S01178,2023-11-08,2023,11,Q4,Rabi Prep,C0130,Darbhanga,Farmer,Rotavator,1,128840,128840,2,2576.8,126263.2,EMI/Finance,Delivered
S01179,2024-01-06,2024,1,Q1,Rabi Peak,C0213,Sitamarhi,Cooperative,Threshing Machine,1,93594,93594,0,0.0,93594.0,Bank Transfer,Delivered
S01180,2024-01-29,2024,1,Q1,Rabi Peak,C0083,Vaishali,Dealer,Rotavator,1,91970,91970,2,1839.4,90130.6,Cash,Delivered
S01181,2024-11-01,2024,11,Q4,Rabi Prep,C0271,Gopalganj,Cooperative,Tawa (Plough),1,24321,24321,8,1945.68,22375.32,Cash,Delivered
S01182,2023-12-18,2023,12,Q4,Rabi Peak,C0267,Siwan,Farmer,Cultivator,3,66077,198231,0,0.0,198231.0,Bank Transfer,Delivered
S01183,2023-07-16,2023,7,Q3,Kharif Prep,C0015,East Champaran,Cooperative,Harvester,1,823084,823084,5,41154.2,781929.8,EMI/Finance,Delivered
S01184,2023-12-22,2023,12,Q4,Rabi Peak,C0128,Muzaffarpur,Dealer,Tawa (Plough),1,32695,32695,0,0.0,32695.0,UPI,Delivered
S01185,2024-06-20,2024,6,Q2,Kharif Prep,C0189,Vaishali,Farmer,Tawa (Plough),1,34510,34510,0,0.0,34510.0,Cash,Pending
S01186,2023-10-24,2023,10,Q4,Rabi Prep,C0253,Muzaffarpur,Dealer,Rotavator,1,122104,122104,10,12210.4,109893.6,Cash,Delivered
S01187,2024-05-21,2024,5,Q2,Off-Season,C0222,Gopalganj,Farmer,Threshing Machine,2,88651,177302,0,0.0,177302.0,Bank Transfer,Delivered
S01188,2024-02-04,2024,2,Q1,Off-Season,C0214,Darbhanga,Farmer,Harvester,1,592341,592341,0,0.0,592341.0,UPI,Delivered
S01189,2023-01-10,2023,1,Q1,Rabi Peak,C0178,Muzaffarpur,Farmer,Tawa (Plough),1,43907,43907,0,0.0,43907.0,Bank Transfer,Delivered
S01190,2023-08-14,2023,8,Q3,Kharif Peak,C0059,Chapra (Saran),Farmer,Cultivator,1,52597,52597,0,0.0,52597.0,Cash,Delivered
S01191,2023-02-10,2023,2,Q1,Off-Season,C0275,Gopalganj,Farmer,Threshing Machine,2,73203,146406,0,0.0,146406.0,Bank Transfer,Delivered
S01192,2023-09-12,2023,9,Q3,Kharif Peak,C0081,Darbhanga,Farmer,Tawa (Plough),1,24880,24880,0,0.0,24880.0,Cash,Delivered
S01193,2024-01-13,2024,1,Q1,Rabi Peak,C0214,Darbhanga,Farmer,Cultivator,1,70997,70997,0,0.0,70997.0,EMI/Finance,Delivered
S01194,2023-02-28,2023,2,Q1,Off-Season,C0189,Vaishali,Farmer,Threshing Machine,1,55682,55682,0,0.0,55682.0,EMI/Finance,Delivered
S01195,2023-01-17,2023,1,Q1,Rabi Peak,C0041,Gopalganj,Farmer,Zero Till Seed Drill,1,196449,196449,2,3928.98,192520.02,UPI,Delivered
S01196,2024-10-03,2024,10,Q4,Rabi Prep,C0335,Samastipur,Farmer,Threshing Machine,1,91102,91102,0,0.0,91102.0,Cash,Delivered
S01197,2024-10-06,2024,10,Q4,Rabi Prep,C0325,Siwan,Cooperative,Tawa (Plough),1,42670,42670,0,0.0,42670.0,Bank Transfer,Delivered
S01198,2023-06-01,2023,6,Q2,Kharif Prep,C0240,Vaishali,Farmer,Tawa (Plough),1,21070,21070,0,0.0,21070.0,Bank Transfer,Delivered
S01199,2024-08-06,2024,8,Q3,Kharif Peak,C0167,Gopalganj,Farmer,Zero Till Seed Drill,1,215614,215614,0,0.0,215614.0,Cash,Delivered
S01200,2024-02-08,2024,2,Q1,Off-Season,C0092,Darbhanga,Dealer,Threshing Machine,1,67310,67310,0,0.0,67310.0,Cash,Delivered
